mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_class_weight,param_loss,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.055667686462402,0.26394875839003,0.06751866340637207,0.017222311945096876,0.1,balanced,squared_hinge,"{'C': 0.1, 'class_weight': 'balanced', 'loss': 'squared_hinge'}",0.6699514215562254,0.6798966547535928,0.6741604720746641,0.673522558393925,0.6876446068555075,0.677035142726783,0.006189185178261647,2
5.3007770538330075,0.3857468637695223,0.05513463020324707,0.011084000765649783,0.1,,squared_hinge,"{'C': 0.1, 'class_weight': None, 'loss': 'squared_hinge'}",0.5797761137930969,0.5524626234274282,0.5717605687539933,0.5702673473782924,0.5807072891006253,0.5709947884906873,0.010158750652322714,6
7.7439929962158205,0.4104508897792131,0.06237316131591797,0.02335783327208491,1.0,balanced,squared_hinge,"{'C': 1.0, 'class_weight': 'balanced', 'loss': 'squared_hinge'}",0.6649187490645565,0.6825909932049118,0.6755285170957713,0.6766836191493473,0.6864801852871878,0.6772404127603548,0.0073357495808584645,1
7.355469989776611,0.45137894448347704,0.049949026107788085,0.028263730226108022,1.0,,squared_hinge,"{'C': 1.0, 'class_weight': None, 'loss': 'squared_hinge'}",0.6667828085713654,0.6633196433092698,0.6662391851915912,0.6590854909523226,0.6838146738291153,0.6678483603707329,0.008437359415273495,3
13.247526931762696,0.554678947546711,0.020928716659545897,0.0044735204850551566,10.0,balanced,squared_hinge,"{'C': 10.0, 'class_weight': 'balanced', 'loss': 'squared_hinge'}",0.6381468054011832,0.6431674358027295,0.6330467766387412,0.6472326907439131,0.6611142546468968,0.6445415926466928,0.009558321408549425,4
11.135775136947633,0.8114073132817615,0.02093019485473633,0.005185815911187307,10.0,,squared_hinge,"{'C': 10.0, 'class_weight': None, 'loss': 'squared_hinge'}",0.6406216209617946,0.6438338873954141,0.6306509275325689,0.6434753200760558,0.6612950063229415,0.643975352457755,0.009889674102723471,5
